id_achat,id_client,date_achat,montant,produit
11560,1218,2025-04-08,1605.67,Smartphone
11561,1218,2025-12-08,1511.5,Laptop
11562,1218,2025-02-10,167.33,Headphones
11563,1218,2025-03-11,113.31,Monitor
11564,1219,2025-03-26,995.15,Smartwatch
11565,1219,2025-04-30,1951.65,Headphones
11566,1219,2025-12-29,875.78,Headphones
11567,1219,2025-04-08,641.02,Printer
11568,1219,2025-11-09,894.43,Smartphone
11569,1219,2025-04-19,1902.37,Smartwatch
11570,1219,2025-12-31,1049.92,Laptop
11571,1219,2025-05-31,408.11,Laptop
11572,1219,2025-06-10,1335.1,Monitor
11573,1219,2025-12-24,1353.62,Headphones
11574,1219,2025-06-08,1613.09,Printer
11575,1220,2025-07-08,1690.09,Tablet
11576,1220,2025-06-17,791.87,Laptop
11577,1220,2025-07-30,1037.06,Camera
11578,1220,2025-07-24,379.32,Printer
11579,1220,2025-08-21,489.82,Monitor
11580,1220,2025-03-17,1623.36,Smartwatch
11581,1220,2025-04-29,1420.93,Smartphone
11582,1220,2025-11-07,300.15,Printer
11583,1220,2025-05-03,869.75,Smartphone
11584,1221,2025-06-01,274.28,Headphones
11585,1221,2025-03-03,1597.59,Tablet
11586,1221,2025-05-10,169.61,Tablet
11587,1221,2025-09-03,658.1,Tablet
11588,1221,2025-05-13,1614.11,Smartphone
11589,1221,2026-01-03,1848.08,Monitor
11590,1221,2025-08-17,1583.64,Tablet
11591,1221,2026-01-08,1688.95,Smartwatch
11592,1221,2025-06-20,800.74,Camera
11593,1221,2025-06-07,913.98,Smartwatch
11594,1222,2025-12-23,1265.77,Smartwatch
11595,1222,2025-11-28,767.53,Camera
11596,1222,2025-03-11,1406.13,Tablet
11597,1222,2025-09-21,762.07,Camera
11598,1222,2025-12-01,574.72,Smartphone
11599,1222,2025-10-25,236.56,Smartphone
11600,1222,2025-10-19,1598.64,Camera
11601,1222,2025-12-04,188.95,Printer
11602,1222,2025-10-05,1844.31,Headphones
11603,1222,2025-03-24,1032.19,Laptop
11604,1223,2025-12-29,428.03,Smartphone
11605,1223,2025-10-15,1386.23,Headphones
11606,1223,2025-10-01,900.23,Printer
11607,1223,2025-08-30,1035.72,Smartphone
11608,1223,2025-08-19,1083.37,Smartwatch
11609,1223,2025-04-06,1726.67,Smartphone
11610,1223,2025-09-25,535.14,Tablet
11611,1223,2025-04-26,348.31,Smartphone
11612,1223,2025-03-09,536.85,Headphones
11613,1224,2025-03-06,412.69,Camera
11614,1224,2025-02-27,548.59,Laptop
11615,1224,2025-06-26,1800.81,Smartphone
11616,1224,2025-10-31,385.48,Tablet
11617,1224,2025-06-02,1092.57,Printer
11618,1224,2025-01-19,42.61,Laptop
11619,1224,2025-03-12,1026.15,Printer
11620,1224,2025-03-30,1841.87,Monitor
11621,1225,2025-12-10,1154.56,Printer
11622,1225,2025-07-05,1329.57,Monitor
11623,1225,2026-01-13,882.27,Headphones
11624,1225,2025-09-27,1555.45,Printer
11625,1225,2025-11-26,305.87,Camera
11626,1225,2025-09-19,25.12,Printer
11627,1225,2025-09-30,1315.33,Smartphone
11628,1225,2025-05-02,1280.29,Tablet
11629,1225,2025-05-24,1917.75,Monitor
11630,1225,2025-07-17,311.62,Smartwatch
11631,1226,2025-08-13,1100.29,Printer
11632,1226,2025-11-28,1130.61,Smartwatch
11633,1226,2025-03-09,223.9,Printer
11634,1226,2025-03-01,1631.57,Headphones
11635,1226,2025-07-27,108.54,Tablet
11636,1226,2025-09-30,786.5,Smartwatch
11637,1226,2025-02-06,1315.6,Printer
11638,1226,2025-01-26,528.27,Printer
11639,1226,2025-04-12,945.19,Smartphone
11640,1227,2025-08-29,93.27,Headphones
11641,1227,2025-03-08,1226.27,Laptop
11642,1227,2025-05-05,786.07,Smartwatch
11643,1227,2025-08-09,1596.25,Laptop
11644,1227,2025-11-21,1931.21,Monitor
11645,1227,2025-12-29,1297.44,Headphones
11646,1227,2025-12-30,610.77,Camera
11647,1227,2025-10-28,1632.41,Smartphone
11648,1227,2025-03-29,1416.23,Monitor
11649,1228,2025-09-11,1371.7,Smartphone
11650,1228,2025-12-06,1113.58,Camera
11651,1228,2025-09-28,1126.13,Smartphone
11652,1228,2025-12-23,391.9,Tablet
11653,1228,2025-09-30,1167.56,Monitor
11654,1228,2025-04-26,1909.88,Monitor
11655,1228,2025-02-10,569.0,Smartphone
11656,1228,2025-12-21,1922.24,Headphones
11657,1228,2025-07-15,152.63,Headphones
11658,1229,2025-10-25,294.32,Camera
11659,1229,2025-06-29,1906.15,Printer
11660,1229,2025-06-11,1595.86,Tablet
11661,1229,2025-06-15,364.98,Printer
11662,1229,2025-04-08,1151.35,Laptop
11663,1229,2025-03-10,1109.8,Monitor
11664,1229,2025-11-29,746.34,Smartwatch
11665,1229,2026-01-11,1038.51,Tablet
11666,1230,2025-07-27,1732.38,Headphones
11667,1230,2025-04-01,413.99,Camera
11668,1230,2025-02-28,1099.57,Smartwatch
11669,1230,2026-01-14,400.41,Smartphone
11670,1230,2025-12-07,28.44,Camera
11671,1230,2025-11-16,908.3,Camera
11672,1230,2025-01-27,1705.54,Monitor
11673,1230,2025-12-31,636.77,Smartwatch
11674,1231,2025-02-04,1386.73,Camera
11675,1231,2025-12-09,261.79,Tablet
11676,1231,2025-09-22,1474.12,Smartwatch
11677,1231,2025-05-04,113.23,Smartphone
11678,1231,2025-12-20,318.07,Headphones
11679,1231,2025-03-05,395.01,Camera
11680,1231,2025-11-13,747.93,Monitor
11681,1231,2025-10-28,1141.2,Laptop
11682,1232,2025-12-02,1864.83,Camera
11683,1232,2025-04-02,1619.89,Monitor
11684,1232,2026-01-16,217.93,Monitor
11685,1232,2025-04-05,181.26,Monitor
11686,1232,2025-11-24,1404.53,Headphones
11687,1232,2025-09-22,84.66,Printer
11688,1232,2025-06-06,1010.63,Laptop
11689,1232,2025-12-30,1788.64,Smartwatch
11690,1232,2025-07-23,165.95,Smartwatch
11691,1232,2025-12-27,1821.95,Printer
11692,1233,2025-09-28,796.48,Headphones
11693,1233,2025-08-27,1526.32,Camera
11694,1233,2025-07-19,433.49,Monitor
11695,1233,2025-10-15,782.67,Smartwatch
11696,1233,2025-02-18,248.3,Monitor
11697,1233,2025-04-03,1532.65,Printer
11698,1233,2025-01-21,925.86,Printer
11699,1233,2025-05-20,1718.26,Laptop
11700,1233,2025-09-22,787.79,Headphones
11701,1233,2025-08-28,634.12,Monitor
11702,1234,2025-05-02,1359.12,Headphones
11703,1234,2025-06-26,1688.66,Monitor
11704,1234,2025-12-19,1525.4,Laptop
11705,1234,2025-03-07,470.74,Tablet
11706,1234,2025-08-11,543.11,Printer
11707,1234,2025-06-02,1501.87,Monitor
11708,1234,2025-06-20,680.0,Monitor
11709,1234,2025-08-13,1794.35,Smartwatch
11710,1234,2025-11-19,1989.2,Camera
11711,1234,2025-02-28,250.29,Laptop
11712,1235,2025-03-27,1075.99,Laptop
11713,1235,2025-04-23,1181.56,Monitor
11714,1235,2025-06-02,1456.22,Headphones
11715,1235,2025-12-01,1690.52,Smartphone
11716,1235,2025-12-16,1981.84,Printer
11717,1235,2025-12-24,58.68,Camera
11718,1235,2025-06-03,1693.35,Tablet
11719,1235,2025-11-15,977.62,Monitor
11720,1235,2026-01-07,1196.82,Camera
11721,1236,2025-12-04,1638.9,Smartwatch
11722,1236,2025-02-15,1609.44,Printer
11723,1236,2025-12-13,1667.27,Smartphone
11724,1236,2025-05-04,232.86,Monitor
11725,1236,2025-02-27,1907.66,Monitor
11726,1236,2025-05-24,796.57,Monitor
11727,1236,2025-12-13,736.87,Camera
11728,1236,2025-10-06,848.29,Monitor
11729,1236,2025-12-11,316.72,Monitor
11730,1236,2025-09-10,320.37,Printer
11731,1236,2025-08-03,1372.58,Headphones
11732,1237,2025-02-04,1887.68,Laptop
11733,1237,2026-01-01,1521.26,Laptop
11734,1237,2025-10-13,1225.53,Smartwatch
11735,1237,2025-08-17,1914.14,Printer
11736,1237,2025-10-22,1066.28,Camera
11737,1237,2025-10-14,1488.45,Laptop
11738,1237,2025-05-02,1688.84,Printer
11739,1237,2025-09-08,1452.66,Tablet
11740,1237,2025-02-09,1845.89,Printer
11741,1238,2025-02-09,154.01,Tablet
11742,1238,2025-04-16,1864.35,Monitor
11743,1238,2025-05-25,86.86,Monitor
11744,1238,2025-06-07,1768.64,Monitor
11745,1238,2025-07-23,889.29,Camera
11746,1238,2025-02-14,947.41,Headphones
11747,1238,2025-04-06,1147.62,Printer
11748,1238,2025-05-18,305.74,Headphones
11749,1238,2025-07-28,1004.06,Tablet
11750,1238,2025-09-14,1761.1,Monitor
11751,1238,2025-04-28,158.12,Smartphone
11752,1239,2025-09-11,491.96,Camera
11753,1239,2025-07-11,263.94,Printer
11754,1239,2025-07-04,361.33,Laptop
11755,1239,2025-05-26,825.6,Tablet
11756,1239,2025-02-05,589.09,Tablet
11757,1239,2025-02-02,479.02,Headphones
11758,1239,2025-09-08,122.73,Tablet
11759,1239,2025-02-24,447.04,Headphones
11760,1239,2025-06-14,519.42,Printer
11761,1239,2025-12-24,64.66,Printer
11762,1239,2025-06-06,1632.5,Laptop
11763,1239,2025-06-30,1672.35,Printer
11764,1240,2025-07-15,1140.68,Smartwatch
11765,1240,2025-11-12,1421.28,Laptop
11766,1240,2025-08-06,809.68,Camera
11767,1240,2025-01-31,1315.64,Headphones
11768,1240,2026-01-05,695.23,Printer
11769,1240,2025-08-28,659.78,Tablet
11770,1240,2025-03-15,1205.6,Smartphone
11771,1240,2025-07-06,290.35,Camera
11772,1240,2025-12-17,500.03,Laptop
11773,1240,2025-02-24,85.35,Printer
11774,1241,2025-12-12,1071.5,Camera
11775,1241,2025-07-29,588.79,Monitor
11776,1241,2025-08-10,1564.15,Camera
11777,1241,2025-10-02,505.91,Smartphone
11778,1241,2025-07-14,1924.46,Laptop
11779,1241,2025-02-24,526.73,Camera
11780,1241,2025-02-21,713.13,Smartwatch
11781,1241,2025-05-31,1810.94,Laptop
11782,1241,2025-12-23,661.49,Monitor
11783,1241,2025-06-22,832.19,Smartwatch
11784,1241,2025-11-06,1941.83,Camera
11785,1242,2026-01-10,679.38,Laptop
11786,1242,2025-02-28,969.75,Printer
11787,1242,2025-08-14,1110.28,Monitor
11788,1242,2025-07-09,1097.83,Laptop
11789,1242,2025-11-18,1363.9,Laptop
11790,1242,2025-06-27,472.8,Tablet
11791,1242,2025-08-17,354.19,Headphones
11792,1242,2025-10-05,1777.67,Monitor
11793,1243,2025-04-01,1250.44,Camera
11794,1243,2025-03-31,1129.16,Printer
11795,1243,2025-06-18,1846.56,Tablet
11796,1243,2025-07-11,1089.09,Monitor
11797,1243,2025-02-02,1140.4,Monitor
11798,1243,2025-05-15,335.77,Monitor
11799,1243,2025-01-28,421.91,Smartphone
11800,1243,2026-01-07,518.16,Tablet
11801,1243,2025-08-02,1615.02,Camera
11802,1243,2025-06-04,1598.46,Tablet
11803,1243,2025-04-21,1161.03,Smartphone
11804,1243,2025-09-10,958.3,Printer
11805,1243,2025-02-11,633.22,Smartphone
11806,1243,2025-05-25,865.68,Headphones
11807,1244,2025-05-17,405.5,Tablet
11808,1244,2025-10-03,1092.97,Laptop
11809,1244,2025-08-05,952.59,Laptop
11810,1244,2025-04-18,661.88,Laptop
11811,1244,2026-01-01,374.02,Monitor
11812,1244,2026-01-14,638.19,Smartphone
11813,1244,2025-08-17,317.12,Laptop
11814,1244,2025-08-23,311.34,Tablet
11815,1244,2025-10-23,1466.63,Laptop
11816,1244,2025-03-18,182.89,Monitor
11817,1245,2025-03-17,557.75,Printer
11818,1245,2025-06-13,565.35,Monitor
11819,1245,2025-03-10,1246.64,Smartphone
11820,1245,2025-07-08,130.0,Smartwatch
11821,1245,2025-10-29,823.47,Tablet
11822,1245,2025-07-13,1751.4,Camera
11823,1245,2025-08-10,1307.46,Laptop
11824,1245,2025-02-11,1564.24,Camera
11825,1246,2025-05-18,358.81,Monitor
11826,1246,2025-11-12,520.67,Tablet
11827,1246,2025-12-24,1653.97,Headphones
11828,1246,2025-06-23,1738.09,Printer
11829,1246,2025-07-14,129.7,Camera
11830,1246,2025-12-02,598.86,Headphones
11831,1246,2025-01-19,419.29,Camera
11832,1246,2025-12-04,1025.22,Monitor
11833,1246,2025-04-02,300.68,Headphones
11834,1246,2025-03-14,1383.81,Headphones
11835,1246,2025-07-25,807.83,Laptop
11836,1247,2025-04-02,1731.57,Camera
11837,1247,2025-12-13,901.96,Tablet
11838,1247,2025-07-06,473.66,Printer
11839,1247,2025-07-12,981.14,Smartwatch
11840,1247,2025-06-07,1488.22,Camera
11841,1247,2025-08-22,1010.33,Smartphone
11842,1248,2025-11-10,1249.5,Monitor
11843,1248,2025-04-09,33.8,Camera
11844,1248,2025-05-13,107.68,Smartphone
11845,1248,2025-09-08,1139.68,Monitor
11846,1248,2025-11-10,1226.42,Monitor
11847,1248,2025-10-04,1345.23,Laptop
11848,1248,2025-03-19,1242.5,Camera
11849,1248,2025-03-05,165.76,Tablet
11850,1248,2025-07-26,111.52,Tablet
11851,1248,2025-12-29,1108.42,Camera
11852,1248,2025-06-23,270.13,Headphones
11853,1249,2026-01-07,910.93,Laptop
11854,1249,2025-01-19,1666.05,Headphones
11855,1249,2025-08-05,1512.82,Camera
11856,1249,2025-11-13,1020.93,Smartphone
11857,1249,2025-12-28,700.47,Camera
11858,1249,2025-01-20,1830.68,Smartphone
11859,1249,2025-12-19,173.1,Headphones
11860,1249,2025-12-22,1608.1,Monitor
11861,1250,2025-03-04,184.9,Tablet
11862,1250,2025-10-09,1947.72,Monitor
11863,1250,2025-01-20,681.81,Monitor
11864,1250,2025-07-04,619.35,Smartphone
11865,1251,2025-11-17,1831.19,Smartwatch
11866,1251,2025-08-09,1131.35,Monitor
11867,1251,2025-10-06,1656.92,Printer
11868,1251,2025-03-20,333.73,Tablet
11869,1251,2025-07-14,704.74,Smartphone
11870,1251,2025-07-10,1043.92,Headphones
11871,1251,2025-07-03,1392.34,Tablet
11872,1251,2025-10-18,614.75,Monitor
11873,1251,2025-10-21,1460.68,Headphones
11874,1251,2025-03-03,1524.26,Printer
11875,1251,2025-10-23,1422.39,Monitor
11876,1251,2025-05-05,970.43,Smartwatch
11877,1251,2025-05-14,608.19,Smartwatch
11878,1251,2025-09-28,411.15,Camera
11879,1251,2025-07-12,1722.66,Monitor
11880,1252,2025-07-21,1047.41,Tablet
11881,1252,2025-06-09,1215.13,Printer
11882,1252,2025-01-18,736.57,Smartphone
11883,1252,2025-08-26,688.37,Printer
11884,1252,2025-01-21,1510.31,Smartwatch
11885,1252,2025-12-16,461.14,Laptop
11886,1252,2025-03-12,1673.14,Laptop
11887,1252,2025-02-04,1530.54,Headphones
11888,1252,2025-03-10,555.02,Laptop
11889,1253,2025-11-27,952.38,Printer
11890,1253,2025-03-10,1922.8,Laptop
11891,1253,2025-05-06,1447.57,Smartwatch
11892,1253,2025-05-04,38.78,Smartphone
11893,1253,2025-04-07,849.52,Camera
11894,1253,2025-09-23,976.2,Monitor
11895,1253,2025-02-05,842.1,Smartwatch
11896,1253,2025-10-15,1760.38,Printer
11897,1253,2025-07-13,776.25,Tablet
11898,1254,2025-11-14,269.26,Smartwatch
11899,1254,2025-09-17,1195.92,Laptop
11900,1254,2026-01-13,457.23,Headphones
11901,1254,2025-02-21,125.04,Smartphone
11902,1254,2025-09-01,1441.31,Smartwatch
11903,1254,2025-12-23,1847.45,Laptop
11904,1254,2025-10-05,1826.49,Camera
11905,1254,2025-06-23,313.65,Headphones
11906,1254,2025-03-03,235.29,Smartphone
11907,1255,2025-08-18,380.91,Smartwatch
11908,1255,2025-09-05,1824.66,Smartwatch
11909,1255,2025-02-26,992.86,Camera
11910,1255,2025-05-31,853.79,Laptop
11911,1255,2025-08-29,1760.03,Smartphone
11912,1255,2025-05-26,1052.97,Tablet
11913,1255,2025-06-12,1838.44,Headphones
11914,1255,2025-10-26,450.51,Camera
11915,1255,2025-06-15,1229.42,Smartwatch
11916,1255,2025-02-01,907.78,Smartwatch
11917,1256,2025-08-29,343.9,Headphones
11918,1256,2025-09-24,1671.45,Camera
11919,1256,2025-07-28,1240.58,Printer
11920,1256,2025-04-13,1824.96,Monitor
11921,1256,2025-05-03,1579.28,Smartphone
11922,1256,2025-04-25,1966.22,Headphones
11923,1256,2025-01-24,1728.83,Laptop
11924,1256,2025-10-06,1583.49,Tablet
11925,1257,2025-03-14,1488.67,Monitor
11926,1257,2025-12-26,1462.62,Headphones
11927,1257,2025-11-21,817.31,Laptop
11928,1257,2025-12-29,104.56,Headphones
11929,1257,2026-01-14,303.63,Laptop
11930,1258,2025-06-06,1157.81,Laptop
11931,1258,2025-10-05,876.0,Monitor
11932,1258,2025-03-30,825.03,Smartwatch
11933,1258,2025-07-04,616.19,Monitor
11934,1258,2025-04-01,1016.41,Headphones
11935,1258,2025-09-29,1687.23,Camera
11936,1258,2025-03-05,649.84,Laptop
11937,1258,2025-02-19,1434.51,Smartwatch
11938,1258,2025-02-14,368.55,Headphones
11939,1258,2025-04-22,267.38,Monitor
11940,1258,2026-01-13,1205.41,Laptop
11941,1259,2025-10-02,740.1,Smartwatch
11942,1259,2025-07-04,1893.26,Headphones
11943,1259,2025-05-30,1251.51,Smartwatch
11944,1259,2025-05-02,1912.8,Printer
11945,1259,2025-09-20,1183.21,Smartwatch
11946,1259,2025-06-21,652.54,Headphones
11947,1259,2025-10-23,1483.9,Tablet
11948,1259,2025-05-20,1586.55,Camera
11949,1259,2025-11-02,365.54,Monitor
11950,1260,2025-08-20,1124.71,Headphones
11951,1260,2025-02-17,682.06,Headphones
11952,1260,2025-12-29,511.28,Smartphone
11953,1260,2025-01-31,1786.03,Headphones
11954,1260,2025-10-01,58.99,Monitor
11955,1260,2025-02-03,480.24,Camera
11956,1260,2025-06-12,512.13,Headphones
11957,1261,2025-11-17,857.74,Smartphone
11958,1261,2025-03-14,1693.37,Tablet
11959,1261,2025-01-21,600.38,Monitor
11960,1261,2025-07-21,1868.14,Laptop
11961,1261,2025-03-08,1274.41,Camera
11962,1261,2025-05-25,397.94,Monitor
11963,1261,2025-08-15,331.42,Headphones
11964,1261,2025-04-04,475.7,Laptop
11965,1261,2025-04-23,661.91,Smartphone
11966,1261,2025-07-08,811.53,Tablet
11967,1261,2025-05-21,512.11,Tablet
11968,1261,2025-07-03,666.77,Laptop
11969,1261,2025-08-09,985.2,Smartphone
11970,1261,2025-11-26,743.96,Camera
11971,1261,2025-04-08,662.05,Monitor
11972,1262,2025-05-03,127.2,Smartwatch
11973,1262,2025-07-20,1275.42,Laptop
11974,1262,2025-04-03,561.3,Tablet
11975,1262,2025-07-17,1792.81,Smartwatch
11976,1262,2025-02-19,1893.68,Printer
11977,1262,2025-03-27,624.99,Smartphone
11978,1262,2025-05-01,1195.59,Tablet
11979,1262,2025-06-14,755.24,Camera
11980,1262,2025-08-14,1714.58,Tablet
11981,1262,2025-11-13,655.07,Laptop
11982,1262,2025-06-07,1883.93,Smartphone
11983,1263,2026-01-08,1648.15,Camera
11984,1263,2025-10-05,1808.77,Camera
11985,1263,2025-12-22,1436.68,Headphones
11986,1263,2026-01-13,1463.87,Smartwatch
11987,1263,2025-06-08,1230.26,Smartwatch
11988,1263,2025-05-01,1864.57,Smartphone
11989,1264,2025-11-18,1240.61,Monitor
11990,1264,2025-11-11,237.95,Monitor
11991,1264,2025-01-26,1719.48,Camera
11992,1264,2025-04-04,728.73,Smartphone
11993,1264,2025-12-28,1790.39,Printer
11994,1264,2025-12-31,875.84,Headphones
11995,1264,2025-09-28,363.88,Tablet
11996,1264,2025-11-13,1961.71,Printer
11997,1265,2025-06-16,872.55,Printer
11998,1265,2025-05-31,285.57,Smartphone
11999,1265,2025-10-29,1349.27,Camera
12000,1265,2025-03-10,1785.72,Printer
12001,1265,2025-06-10,490.14,Tablet
12002,1265,2025-05-19,38.33,Laptop
12003,1265,2025-11-28,927.24,Smartphone
12004,1265,2025-08-22,639.07,Smartwatch
12005,1265,2025-03-19,324.61,Camera
12006,1265,2025-10-08,1222.08,Printer
12007,1266,2025-09-20,1011.93,Camera
12008,1266,2025-05-04,1341.94,Printer
12009,1266,2025-02-01,1199.38,Monitor
12010,1266,2025-01-30,1756.98,Smartwatch
12011,1266,2025-12-06,395.9,Headphones
12012,1266,2025-09-22,1391.61,Printer
12013,1266,2025-03-10,67.48,Laptop
12014,1266,2025-08-05,1495.42,Laptop
12015,1266,2025-09-18,236.42,Smartphone
12016,1266,2025-02-18,1834.59,Printer
12017,1266,2025-09-18,1470.81,Laptop
12018,1266,2025-06-04,1470.71,Tablet
12019,1266,2025-01-24,981.47,Smartphone
12020,1267,2025-02-18,576.47,Printer
12021,1267,2025-01-26,1319.76,Printer
12022,1267,2025-10-25,1877.78,Smartphone
12023,1267,2025-04-30,827.11,Monitor
12024,1267,2025-11-15,1421.29,Camera
12025,1267,2025-07-18,195.42,Camera
12026,1267,2025-02-28,1866.54,Laptop
12027,1267,2026-01-02,1986.16,Laptop
12028,1268,2025-04-02,1328.46,Printer
12029,1268,2025-02-07,681.46,Printer
12030,1268,2025-09-11,1522.32,Tablet
12031,1268,2025-10-10,772.78,Tablet
12032,1268,2026-01-14,1057.53,Laptop
12033,1268,2025-05-15,968.75,Tablet
12034,1268,2025-06-21,1434.78,Tablet
12035,1268,2025-09-14,1651.76,Smartphone
12036,1268,2025-04-07,1352.99,Smartwatch
12037,1269,2025-08-24,927.04,Camera
12038,1269,2025-10-24,851.55,Laptop
12039,1269,2025-12-12,942.9,Headphones
12040,1269,2025-11-11,1459.76,Laptop
12041,1269,2025-02-19,1919.67,Headphones
12042,1269,2025-02-08,118.44,Printer
12043,1269,2025-10-09,1215.25,Camera
12044,1270,2025-08-21,224.42,Smartwatch
12045,1270,2025-07-29,706.43,Smartwatch
12046,1270,2025-08-23,1222.98,Headphones
12047,1270,2025-04-13,835.08,Smartphone
12048,1270,2025-08-08,535.22,Monitor
12049,1270,2025-07-27,541.6,Laptop
12050,1270,2025-10-11,1888.76,Printer
12051,1270,2025-11-10,1063.17,Printer
12052,1270,2025-05-11,909.89,Smartphone
12053,1270,2025-11-15,1739.43,Camera
12054,1271,2026-01-06,186.32,Smartwatch
12055,1271,2025-03-22,721.56,Laptop
12056,1271,2025-09-10,715.17,Camera
12057,1271,2025-12-31,1645.63,Headphones
12058,1271,2025-05-20,1993.89,Headphones
12059,1271,2026-01-01,1853.73,Smartphone
12060,1271,2025-02-10,1017.49,Monitor
12061,1271,2025-08-05,434.83,Tablet
12062,1271,2025-12-29,52.19,Laptop
12063,1271,2025-10-21,286.71,Camera
12064,1272,2025-09-03,868.47,Headphones
12065,1272,2025-02-05,495.65,Monitor
12066,1272,2025-10-15,1412.94,Monitor
12067,1272,2025-02-05,1593.31,Laptop
12068,1272,2025-04-24,1360.47,Smartphone
12069,1273,2025-04-08,972.44,Tablet
12070,1273,2025-06-29,1682.51,Smartphone
12071,1273,2025-06-22,754.93,Monitor
12072,1273,2025-04-16,1353.13,Laptop
12073,1273,2025-06-19,1707.19,Tablet
12074,1273,2025-03-21,539.99,Laptop
12075,1273,2025-12-19,294.22,Camera
12076,1274,2025-01-27,1911.5,Smartwatch
12077,1274,2025-11-02,687.29,Laptop
12078,1274,2025-02-17,1323.2,Camera
12079,1274,2026-01-13,605.66,Laptop
12080,1274,2025-09-21,1024.42,Laptop
12081,1274,2025-06-24,1338.3,Headphones
12082,1274,2025-02-11,1144.7,Monitor
12083,1274,2025-11-26,814.89,Monitor
12084,1274,2025-11-30,489.07,Monitor
12085,1274,2025-08-15,287.51,Printer
12086,1274,2025-10-30,212.85,Headphones
12087,1274,2025-12-11,46.12,Smartwatch
12088,1275,2026-01-12,1349.08,Laptop
12089,1275,2025-10-26,79.22,Smartphone
12090,1275,2025-11-23,596.28,Camera
12091,1275,2025-12-03,331.63,Smartwatch
12092,1275,2025-12-17,1244.55,Headphones
12093,1275,2025-04-08,1972.11,Monitor
12094,1275,2026-01-16,1389.45,Smartwatch
12095,1275,2025-11-29,230.59,Printer
12096,1275,2025-02-19,641.9,Smartwatch
12097,1275,2026-01-11,838.36,Printer
12098,1276,2025-09-24,322.16,Monitor
12099,1276,2025-12-30,1392.51,Camera
12100,1276,2025-09-21,217.56,Printer
12101,1276,2025-10-16,330.39,Camera
12102,1276,2025-01-21,327.3,Camera
12103,1276,2025-08-30,1271.04,Laptop
12104,1276,2025-07-18,28.27,Tablet
12105,1276,2025-04-02,514.63,Tablet
12106,1276,2025-06-30,464.42,Smartwatch
12107,1276,2025-07-21,97.13,Printer
12108,1276,2026-01-11,1492.24,Monitor
12109,1277,2025-02-21,222.13,Camera
12110,1277,2025-08-19,176.05,Camera
12111,1277,2025-03-04,1046.94,Laptop
12112,1277,2025-05-10,1655.61,Smartphone
12113,1277,2025-09-19,1847.59,Tablet
12114,1277,2025-08-27,1548.96,Laptop
12115,1277,2025-07-10,686.89,Printer
12116,1277,2025-06-16,817.04,Laptop
12117,1277,2025-11-30,1425.08,Smartphone
12118,1277,2025-09-12,1702.61,Headphones
12119,1277,2025-10-22,1166.65,Monitor
12120,1277,2025-02-25,1063.86,Smartwatch
12121,1277,2025-11-11,1547.22,Monitor
12122,1278,2025-06-23,1277.07,Laptop
12123,1278,2025-09-27,1175.73,Printer
12124,1278,2025-02-22,1603.32,Printer
12125,1278,2025-07-18,184.14,Tablet
12126,1278,2025-06-12,957.8,Camera
12127,1279,2025-12-12,1713.91,Smartwatch
12128,1279,2025-09-15,619.44,Tablet
12129,1279,2025-08-04,49.33,Tablet
12130,1279,2026-01-03,1602.5,Smartwatch
12131,1279,2025-06-16,1394.28,Tablet
12132,1279,2025-04-14,517.1,Printer
12133,1279,2025-08-05,398.96,Smartphone
12134,1279,2025-12-15,503.75,Monitor
12135,1279,2025-09-19,484.72,Smartphone
12136,1279,2025-01-26,614.4,Laptop
12137,1279,2025-10-11,468.2,Smartphone
12138,1280,2025-06-12,1678.44,Smartphone
12139,1280,2025-10-28,1828.53,Laptop
12140,1280,2025-09-09,1396.99,Printer
12141,1280,2025-07-05,1364.5,Smartphone
12142,1280,2025-06-13,1841.77,Smartphone
12143,1280,2025-08-22,1216.48,Headphones
12144,1281,2025-03-26,778.8,Laptop
12145,1281,2025-06-25,542.11,Smartphone
12146,1281,2025-06-29,1749.25,Smartphone
12147,1281,2025-11-18,1665.02,Tablet
12148,1281,2025-07-25,1472.6,Printer
12149,1281,2025-08-14,1913.7,Tablet
12150,1281,2025-09-26,1779.01,Monitor
12151,1281,2025-06-30,830.23,Headphones
12152,1281,2025-06-12,593.14,Laptop
12153,1282,2025-12-31,456.48,Smartphone
12154,1282,2026-01-15,576.19,Headphones
12155,1282,2025-05-16,1516.12,Smartphone
12156,1282,2025-03-27,239.51,Smartphone
12157,1282,2025-12-19,637.86,Camera
12158,1282,2025-08-26,1844.83,Headphones
12159,1282,2025-12-10,330.01,Smartphone
12160,1282,2025-08-02,900.97,Laptop
12161,1283,2025-08-28,1014.61,Printer
12162,1283,2025-07-06,22.7,Smartwatch
12163,1283,2025-08-18,1588.92,Printer
12164,1283,2025-04-16,917.41,Smartwatch
12165,1283,2025-05-14,1327.95,Monitor
12166,1283,2025-08-01,1062.6,Smartphone
12167,1283,2025-03-08,63.13,Smartphone
12168,1283,2025-05-22,540.1,Camera
12169,1283,2025-07-11,1530.6,Printer
12170,1284,2025-07-07,558.1,Monitor
12171,1284,2025-06-25,267.78,Tablet
12172,1284,2026-01-09,926.29,Monitor
12173,1284,2025-11-19,1207.29,Laptop
12174,1284,2025-06-06,920.89,Smartwatch
12175,1284,2025-01-27,74.1,Headphones
12176,1284,2025-11-20,1718.55,Monitor
12177,1284,2025-12-17,545.74,Monitor
12178,1284,2025-06-02,27.35,Headphones
